"tDate","SKID","SKEXP","Open","High","Low","Close","Volume","UnSettle","Basis","D_Close","D_Volume","D_UnSettle","SettlePrice"
"2015-01-26","FITX","00","9474.56","9478.53","9436.47","9477.67"
"2015-01-23","FITX","00","9422.0","9471.8","9422.0","9470.94"
"2015-01-22","FITX","00","9336.81","9386.56","9336.81","9369.51"
"2015-01-21","FITX","00","9283.79","9319.71","9275.68","9319.71"
"2015-01-20","FITX","00","9188.76","9259.31","9177.48","9251.69"
